YEAR,STATION_TYPE,STATION_ID,SAMPLE_ID,STATION_DEPTH_m,TOW_DIST_m,SP_CODE,SP_NAME,ABUNDANCE
2003,OpenWater,RO036046,20038290,1.8,500,A278,Cynoscion regalis,1
2003,OpenWater,RO036047,20038311,6.7,510,A278,Cynoscion regalis,5
2003,OpenWater,RO036052,20038390,7.3,500,A278,Cynoscion regalis,1
2003,OpenWater,RO036052,20038391,7.3,500,A278,Cynoscion regalis,1
2003,TidalCreek,RT032032,20038630,6.1,250,A278,Cynoscion regalis,1
2003,TidalCreek,RT032032,20038631,4.6,250,A278,Cynoscion regalis,3
2003,TidalCreek,RT032045,20038770,2.7,250,A278,Cynoscion regalis,3
2003,TidalCreek,RT032045,20038771,2.7,190,A278,Cynoscion regalis,1
2003,TidalCreek,RT032060,20038930,4.9,250,A278,Cynoscion regalis,1
2003,TidalCreek,RT032172,20038950,2.4,250,A278,Cynoscion regalis,1
2003,TidalCreek,RT032180,20039090,5.8,250,A278,Cynoscion regalis,2
2003,TidalCreek,RT032181,20039111,1.8,250,A278,Cynoscion regalis,1
2004,OpenWater,RO046062,20048030,3.4,500,A278,Cynoscion regalis,9
2004,OpenWater,RO046062,20048031,7.2,440,A278,Cynoscion regalis,7
2004,OpenWater,RO046063,20048051,,500,A278,Cynoscion regalis,13
2004,OpenWater,RO046064,20048070,4.6,500,A278,Cynoscion regalis,2
2004,OpenWater,RO046064,20048071,4.6,500,A278,Cynoscion regalis,5
2004,OpenWater,RO046069,20048170,12.8,500,A278,Cynoscion regalis,1
2004,OpenWater,RO046076,20048310,3.7,500,A278,Cynoscion regalis,4
2004,OpenWater,RO046076,20048311,3.7,500,A278,Cynoscion regalis,2
2004,OpenWater,RO046077,20048330,5.2,500,A278,Cynoscion regalis,4
2004,OpenWater,RO046080,20048390,3,500,A278,Cynoscion regalis,8
2004,OpenWater,RO046080,20048391,6.4,500,A278,Cynoscion regalis,92
2004,OpenWater,RO046082,20048431,4.9,500,A278,Cynoscion regalis,3
2004,OpenWater,RO046083,20048451,6.4,500,A278,Cynoscion regalis,2
2004,OpenWater,RO046085,20048491,5.6,500,A278,Cynoscion regalis,11
2004,OpenWater,RO046087,20048530,5.5,500,A278,Cynoscion regalis,28
2004,OpenWater,RO046087,20048531,5.2,500,A278,Cynoscion regalis,11
2004,OpenWater,RO046088,20048550,4.3,500,A278,Cynoscion regalis,21
2004,OpenWater,RO046088,20048551,4,500,A278,Cynoscion regalis,27
2004,OpenWater,RO046090,20048590,9.1,500,A278,Cynoscion regalis,178
2004,OpenWater,RO046090,20048591,9.1,500,A278,Cynoscion regalis,4
2004,TidalCreek,RT042061,20048611,2.4,250,A278,Cynoscion regalis,1
2004,TidalCreek,RT042063,20048650,6.1,250,A278,Cynoscion regalis,1
2004,TidalCreek,RT042068,20048710,2.8,250,A278,Cynoscion regalis,1
2004,TidalCreek,RT042079,20048910,4.6,250,A278,Cynoscion regalis,2
2004,TidalCreek,RT042079,20048911,2.7,250,A278,Cynoscion regalis,2
2004,TidalCreek,RT042087,20049050,3,250,A278,Cynoscion regalis,1
2004,TidalCreek,RT042087,20049051,2.4,250,A278,Cynoscion regalis,2
2004,TidalCreek,RT042088,20049070,2.4,250,A278,Cynoscion regalis,2
2004,TidalCreek,RT042088,20049071,2.4,180,A278,Cynoscion regalis,1
2004,TidalCreek,RT042193,20049130,2.1,250,A278,Cynoscion regalis,1
2005,OpenWater,RO056091,20058010,9.1,500,A278,Cynoscion regalis,6
2005,OpenWater,RO056091,20058011,8.2,500,A278,Cynoscion regalis,2
2005,OpenWater,RO056094,20058071,2.7,500,A278,Cynoscion regalis,1
2005,OpenWater,RO056095,20058091,1.5,500,A278,Cynoscion regalis,1
2005,OpenWater,RO056096,20058110,4.9,500,A278,Cynoscion regalis,2
2005,OpenWater,RO056096,20058111,3.4,500,A278,Cynoscion regalis,14
2005,OpenWater,RO056099,20058170,3,500,A278,Cynoscion regalis,1
2005,OpenWater,RO056100,20058191,1.2,500,A278,Cynoscion regalis,2
2005,OpenWater,RO056102,20058231,8,500,A278,Cynoscion regalis,1
2005,OpenWater,RO056104,20058271,10.4,500,A278,Cynoscion regalis,2
2005,OpenWater,RO056106,20058310,8,500,A278,Cynoscion regalis,9
2005,OpenWater,RO056106,20058311,8,500,A278,Cynoscion regalis,1
2005,OpenWater,RO056109,20058370,6.1,500,A278,Cynoscion regalis,1
2005,OpenWater,RO056109,20058371,5.8,500,A278,Cynoscion regalis,8
2005,OpenWater,RO056110,20058390,6.4,500,A278,Cynoscion regalis,2
2005,OpenWater,RO056110,20058391,7.9,500,A278,Cynoscion regalis,4
2005,OpenWater,RO056111,20058410,7.6,500,A278,Cynoscion regalis,13
2005,OpenWater,RO056111,20058411,8.8,500,A278,Cynoscion regalis,1
2005,OpenWater,RO056113,20058451,10.1,500,A278,Cynoscion regalis,1
2005,OpenWater,RO056114,20058471,6.1,500,A278,Cynoscion regalis,1
2005,OpenWater,RO056115,20058490,1.8,500,A278,Cynoscion regalis,1
2005,OpenWater,RO056115,20058491,1.5,500,A278,Cynoscion regalis,1
2005,TidalCreek,RT052094,20058530,4.3,250,A278,Cynoscion regalis,2
2005,TidalCreek,RT052095,20058550,4.3,250,A278,Cynoscion regalis,5
2005,TidalCreek,RT052095,20058551,4.3,250,A278,Cynoscion regalis,2
2005,TidalCreek,RT052096,20058570,1.2,230,A278,Cynoscion regalis,1
2005,TidalCreek,RT052097,20058591,3,250,A278,Cynoscion regalis,2
2005,TidalCreek,RT052098,20058611,3.4,250,A278,Cynoscion regalis,1
2005,TidalCreek,RT052106,20058710,5.2,250,A278,Cynoscion regalis,1
2005,TidalCreek,RT052106,20058711,5.5,250,A278,Cynoscion regalis,1
2005,TidalCreek,RT052112,20058770,3,250,A278,Cynoscion regalis,1
2005,TidalCreek,RT052113,20058790,2,250,A278,Cynoscion regalis,1
2005,TidalCreek,RT052115,20058810,2,250,A278,Cynoscion regalis,3
2005,TidalCreek,RT052115,20058811,2,250,A278,Cynoscion regalis,1
2005,TidalCreek,RT052118,20058850,1.8,250,A278,Cynoscion regalis,1
2005,TidalCreek,RT052200,20058930,4,250,A278,Cynoscion regalis,1
2005,TidalCreek,RT052200,20058931,4,250,A278,Cynoscion regalis,3
2005,TidalCreek,RT052201,20058951,3.5,250,A278,Cynoscion regalis,1
2006,OpenWater,RO06301,20068011,1.8,500,A278,Cynoscion regalis,1
2006,OpenWater,RO06305,20068091,3.4,500,A278,Cynoscion regalis,5
2006,OpenWater,RO06308,20068130,13.4,500,A278,Cynoscion regalis,3
2006,OpenWater,RO06308,20068131,13.4,500,A278,Cynoscion regalis,48
2006,OpenWater,RO06310,20068170,4.3,500,A278,Cynoscion regalis,4
2006,OpenWater,RO06310,20068171,7.6,500,A278,Cynoscion regalis,3
2006,OpenWater,RO06312,20068210,2.4,500,A278,Cynoscion regalis,1
2006,OpenWater,RO06312,20068211,2.4,500,A278,Cynoscion regalis,5
2006,OpenWater,RO06313,20068231,6.1,500,A278,Cynoscion regalis,5
2006,OpenWater,RO06314,20068251,4,500,A278,Cynoscion regalis,1
2006,OpenWater,RO06317,20068290,6.4,500,A278,Cynoscion regalis,2
2006,OpenWater,RO06317,20068291,5.5,500,A278,Cynoscion regalis,3
2006,OpenWater,RO06321,20068370,3,500,A278,Cynoscion regalis,3
2006,OpenWater,RO06321,20068371,2.7,500,A278,Cynoscion regalis,2
2006,OpenWater,RO06323,20068410,4,500,A278,Cynoscion regalis,4
2006,OpenWater,RO06326,20068471,4,500,A278,Cynoscion regalis,5
2006,TidalCreek,RT06003,20068550,2.1,250,A278,Cynoscion regalis,2
2006,TidalCreek,RT06003,20068551,4.5,250,A278,Cynoscion regalis,3
2006,TidalCreek,RT06006,20068571,4,250,A278,Cynoscion regalis,1
2006,TidalCreek,RT06032,20068910,4.4,250,A278,Cynoscion regalis,2
2007,OpenWater,RO07328,20079010,3.4,500,A278,Cynoscion regalis,14
2007,OpenWater,RO07328,20079011,3.2,500,A278,Cynoscion regalis,4
2007,OpenWater,RO07330,20079050,6.7,500,A278,Cynoscion regalis,2
2007,OpenWater,RO07331,20079070,5,460,A278,Cynoscion regalis,1
2007,OpenWater,RO07332,20079091,1.5,520,A278,Cynoscion regalis,1
2007,OpenWater,RO07338,20079211,4.9,500,A278,Cynoscion regalis,2
2007,OpenWater,RO07339,20079230,2.7,500,A278,Cynoscion regalis,3
2007,OpenWater,RO07339,20079231,2.7,500,A278,Cynoscion regalis,1
2007,OpenWater,RO07342,20079290,6.4,500,A278,Cynoscion regalis,6
2007,OpenWater,RO07342,20079291,4.3,500,A278,Cynoscion regalis,11
2007,TidalCreek,RT07040,20079351,3.5,220,A278,Cynoscion regalis,1
2007,TidalCreek,RT07043,20079390,4.9,250,A278,Cynoscion regalis,4
2007,TidalCreek,RT07043,20079391,7,250,A278,Cynoscion regalis,3
2007,TidalCreek,RT07048,20079411,4,250,A278,Cynoscion regalis,2
2007,TidalCreek,RT07055,20079470,2.7,250,A278,Cynoscion regalis,2
2007,TidalCreek,RT07065,20079590,2.1,250,A278,Cynoscion regalis,4
2008,OpenWater,RO08343,20088310,10.1,500,A278,Cynoscion regalis,1
2008,OpenWater,RO08343,20088311,11,500,A278,Cynoscion regalis,0
2008,OpenWater,RO08347,20088371,6.1,500,A278,Cynoscion regalis,1
2008,OpenWater,RO08348,20088390,7.9,500,A278,Cynoscion regalis,1
2008,OpenWater,RO08349,20088410,5.2,500,A278,Cynoscion regalis,2
2008,OpenWater,RO08355,20088530,8.8,500,A278,Cynoscion regalis,5
2008,OpenWater,RO08355,20088531,7,500,A278,Cynoscion regalis,3
2008,OpenWater,RO08356,20088550,4.6,500,A278,Cynoscion regalis,12
2008,OpenWater,RO08357,20088570,4.9,500,A278,Cynoscion regalis,14
2008,OpenWater,RO08357,20088571,4.9,500,A278,Cynoscion regalis,2
2008,TidalCreek,RT08078,20088711,2.7,250,A278,Cynoscion regalis,1
2008,TidalCreek,RT08083,20088810,4.3,250,A278,Cynoscion regalis,1
2008,TidalCreek,RT08088,20088891,4.3,250,A278,Cynoscion regalis,6
2009,OpenWater,RO09359,20098310,12.2,500,A278,Cynoscion regalis,2
2009,OpenWater,RO09368,20098470,4.6,500,A278,Cynoscion regalis,1
2009,OpenWater,RO09369,20098489,7,500,A278,Cynoscion regalis,3
2009,OpenWater,RO09371,20098529,3,500,A278,Cynoscion regalis,2
2009,TidalCreek,RT09100,20098730,3.4,250,A278,Cynoscion regalis,1
2009,TidalCreek,RT09103,20098769,4.3,250,A278,Cynoscion regalis,6
2009,TidalCreek,RT09108,20098809,2.4,250,A278,Cynoscion regalis,1
2010,OpenWater,RO10375,20108308,3.7,500,A278,Cynoscion regalis,5
2010,OpenWater,RO10379,20108388,3.7,500,A278,Cynoscion regalis,1
2010,OpenWater,RO10379,20108389,3.8,500,A278,Cynoscion regalis,4
2010,OpenWater,RO10380,20108408,2.7,500,A278,Cynoscion regalis,1
2010,OpenWater,RO10385,20108468,3.2,500,A278,Cynoscion regalis,2
2010,OpenWater,RO10385,20108469,3.2,500,A278,Cynoscion regalis,2
2010,OpenWater,RO10387,20108488,4.3,500,A278,Cynoscion regalis,12
2010,OpenWater,RO10387,20108489,3.7,500,A278,Cynoscion regalis,5
2010,OpenWater,RO10390,20108549,3,500,A278,Cynoscion regalis,1
2010,OpenWater,RO10392,20108589,4.2,500,A278,Cynoscion regalis,1
2010,TidalCreek,RT10116,20108628,3.7,250,A278,Cynoscion regalis,1
2010,TidalCreek,RT10119,20108649,3.5,250,A278,Cynoscion regalis,1
2010,TidalCreek,RT10137,20108849,1.5,250,A278,Cynoscion regalis,1
2011,OpenWater,RO11301,20118309,3,500,A278,Cynoscion regalis,4
2011,OpenWater,RO11301,20118310,2.1,500,A278,Cynoscion regalis,1
2011,OpenWater,RO11303,20118349,5.5,500,A278,Cynoscion regalis,1
2011,OpenWater,RO11303,20118350,5.5,500,A278,Cynoscion regalis,10
2011,OpenWater,RO11304,20118369,7,500,A278,Cynoscion regalis,2
2011,OpenWater,RO11304,20118370,5.8,500,A278,Cynoscion regalis,3
2011,OpenWater,RO11306,20118409,9.1,500,A278,Cynoscion regalis,6
2011,OpenWater,RO11307,20118430,4,500,A278,Cynoscion regalis,1
2011,OpenWater,RO11308,20118449,13,500,A278,Cynoscion regalis,1
2011,OpenWater,RO11308,20118450,6.1,500,A278,Cynoscion regalis,1
2011,OpenWater,RO11309,20118469,11.9,500,A278,Cynoscion regalis,1
2011,OpenWater,RO11310,20118489,5.2,500,A278,Cynoscion regalis,2
2011,OpenWater,RO11310,20118490,2.7,500,A278,Cynoscion regalis,2
2011,OpenWater,RO11312,20118530,1.5,500,A278,Cynoscion regalis,1
2011,OpenWater,RO11313,20118549,5.5,500,A278,Cynoscion regalis,1
2011,OpenWater,RO11314,20118569,9.7,500,A278,Cynoscion regalis,1
2011,OpenWater,RO11314,20118570,11.5,500,A278,Cynoscion regalis,1
2011,TidalCreek,RT11003,20118650,4,250,A278,Cynoscion regalis,1
2011,TidalCreek,RT11006,20118709,1.8,250,A278,Cynoscion regalis,1
2011,TidalCreek,RT11010,20118769,2.4,250,A278,Cynoscion regalis,1
2011,TidalCreek,RT11011,20118789,5.1,250,A278,Cynoscion regalis,1
2012,OpenWater,RO12316,20128064,0.9,500,A278,Cynoscion regalis,1
2012,OpenWater,RO12317,20128084,4.6,500,A278,Cynoscion regalis,3
2012,OpenWater,RO12317,20128085,4.3,500,A278,Cynoscion regalis,1
2012,OpenWater,RO12319,20128125,4,500,A278,Cynoscion regalis,1
2012,OpenWater,RO12320,20128144,2.4,500,A278,Cynoscion regalis,3
2012,OpenWater,RO12322,20128184,8.2,500,A278,Cynoscion regalis,1
2012,OpenWater,RO12326,20128265,1.8,500,A278,Cynoscion regalis,1
2012,OpenWater,RO12329,20128049,4.9,500,A278,Cynoscion regalis,5
2012,OpenWater,RO12329,20128050,2.4,500,A278,Cynoscion regalis,2
2012,TidalCreek,RT12020,20128309,2.4,250,A278,Cynoscion regalis,1
2012,TidalCreek,RT12023,20128349,1.2,250,A278,Cynoscion regalis,4
2012,TidalCreek,RT12023,20128350,1.2,250,A278,Cynoscion regalis,2
2012,TidalCreek,RT12032,20128489,2.4,250,A278,Cynoscion regalis,3
2012,TidalCreek,RT12034,20128530,1.8,250,A278,Cynoscion regalis,2
2013,OpenWater,RO13338,20138129,5.5,500,A278,Cynoscion regalis,1
2013,OpenWater,RO13341,20138190,4.6,500,A278,Cynoscion regalis,4
2013,OpenWater,RO13342,20138209,5.5,500,A278,Cynoscion regalis,4
2013,OpenWater,RO13342,20138210,7.9,500,A278,Cynoscion regalis,3
2013,OpenWater,RO13344,20138249,9.1,500,A278,Cynoscion regalis,1
2013,TidalCreek,RT13040,20138310,3,250,A278,Cynoscion regalis,2
2013,TidalCreek,RT13043,20138329,1.8,250,A278,Cynoscion regalis,1
2013,TidalCreek,RT13049,20138369,2.1,250,A278,Cynoscion regalis,2
2013,TidalCreek,RT13052,20138409,2.4,250,A278,Cynoscion regalis,2
2013,TidalCreek,RT13054,20138449,2.7,250,A278,Cynoscion regalis,1
2013,TidalCreek,RT13055,20138469,5.2,250,A278,Cynoscion regalis,2
2014,OpenWater,RO14347,20148009,3.7,500,A278,Cynoscion regalis,48
2014,OpenWater,RO14347,20148010,4,500,A278,Cynoscion regalis,22
2014,OpenWater,RO14348,20148030,7.9,500,A278,Cynoscion regalis,2
2014,OpenWater,RO14350,20148069,10.4,480,A278,Cynoscion regalis,1
2014,OpenWater,RO14361,20148289,7.3,500,A278,Cynoscion regalis,9
2014,OpenWater,RO14361,20148290,6.1,500,A278,Cynoscion regalis,2
2014,TidalCreek,RT14075,20148429,1.2,250,A278,Cynoscion regalis,1
2014,TidalCreek,RT14078,20148469,2.4,250,A278,Cynoscion regalis,1
2014,TidalCreek,RT14078,20148470,3.7,250,A278,Cynoscion regalis,2
2014,TidalCreek,RT14087,20148570,4.6,250,A278,Cynoscion regalis,1
2015,OpenWater,RO15368,20158109,8.5,500,A278,Cynoscion regalis,1
2015,OpenWater,RO15375,20158230,2.7,500,A278,Cynoscion regalis,3
2016,OpenWater,RO16393,20168269,4,500,A278,Cynoscion regalis,20
2016,OpenWater,RO16393,20168270,4.3,500,A278,Cynoscion regalis,9
2016,OpenWater,RO16394,20168290,6.7,500,A278,Cynoscion regalis,1
2016,TidalCreek,RT16116,20168329,3,250,A278,Cynoscion regalis,1
2016,TidalCreek,RT16121,20168349,2.7,250,A278,Cynoscion regalis,1
2016,TidalCreek,RT16135,20168529,2.4,250,A278,Cynoscion regalis,1
2016,TidalCreek,RT16135,20168530,3,250,A278,Cynoscion regalis,3
2016,TidalCreek,RT16137,20168549,2.4,250,A278,Cynoscion regalis,1
2017,OpenWater,RO17403,20178094,4,500,A278,Cynoscion regalis,1
2017,OpenWater,RO17403,20178095,4.6,500,A278,Cynoscion regalis,1
2017,OpenWater,RO17404,20178114,4.9,500,A278,Cynoscion regalis,5
2017,OpenWater,RO17404,20178115,4.9,500,A278,Cynoscion regalis,6
2017,OpenWater,RO17408,20178250,1.8,500,A278,Cynoscion regalis,1
2017,OpenWater,RO17409,20178270,3,500,A278,Cynoscion regalis,1
2017,TidalCreek,RT17142,20178330,4.9,250,A278,Cynoscion regalis,2
2018,OpenWater,RO18417,20188130,4.9,500,A278,Cynoscion regalis,3
2018,OpenWater,RO18418,20188149,4.6,500,A278,Cynoscion regalis,1
2018,OpenWater,RO18419,20188169,3.7,500,A278,Cynoscion regalis,1
2018,OpenWater,RO18420,20188189,4.9,500,A278,Cynoscion regalis,1
2018,OpenWater,RO18420,20188190,4.9,500,A278,Cynoscion regalis,27
2018,OpenWater,RO18422,20188229,4.5,500,A278,Cynoscion regalis,6
2018,OpenWater,RO18422,20188230,4.9,500,A278,Cynoscion regalis,12
2018,OpenWater,RO18423,20188249,4.6,500,A278,Cynoscion regalis,1
2018,OpenWater,RO18424,20188269,2.7,500,A278,Cynoscion regalis,4
2018,OpenWater,RO18425,20188289,5.5,500,A278,Cynoscion regalis,18
2018,OpenWater,RO18426,20188309,6.1,500,A278,Cynoscion regalis,5
2018,OpenWater,RO18426,20188310,5.8,500,A278,Cynoscion regalis,16
2018,TidalCreek,RT18171,20188369,2.7,250,A278,Cynoscion regalis,1
2018,TidalCreek,RT18181,20188489,4,250,A278,Cynoscion regalis,4
2018,TidalCreek,RT18181,20188490,4.6,250,A278,Cynoscion regalis,2
2018,TidalCreek,RT18183,20188509,1.8,250,A278,Cynoscion regalis,1
2018,TidalCreek,RT18186,20188530,3.4,250,A278,Cynoscion regalis,1
2018,TidalCreek,RT18188,20188549,4.6,250,A278,Cynoscion regalis,4
2018,TidalCreek,RT18188,20188550,4.9,250,A278,Cynoscion regalis,2
2004,OpenWater,RO046075,20048290,10.4,500,A178,Diplectrum formosum,1
2004,OpenWater,RO046075,20048291,10.4,500,A178,Diplectrum formosum,1
2006,OpenWater,RO06315,20068271,1.8,500,A178,Diplectrum formosum,1
1999,TidalCreek,RT99017,19995052,1.1,250,A086,Dorosoma cepedianum,1
2001,TidalCreek,RT01654,20017553,1.5,250,A086,Dorosoma cepedianum,2
2001,TidalCreek,RT01654,20017554,3,250,A086,Dorosoma cepedianum,1
1999,OpenWater,RO99307,19995233,2,500,A453,Dorosoma petenense,1
1999,TidalCreek,RT99038,19996093,2,250,A453,Dorosoma petenense,1
2003,TidalCreek,RT032173,20038970,1.2,250,A453,Dorosoma petenense,1
2007,TidalCreek,RT07065,20079591,1.8,250,A453,Dorosoma petenense,1
2008,OpenWater,RO08344,20088331,0.9,500,A453,Dorosoma petenense,1
2011,OpenWater,RO11311,20118509,0.9,500,A453,Dorosoma petenense,1
1999,TidalCreek,RT99022,19995552,2,250,A063,Elops saurus,1
2000,TidalCreek,RT00523,20006853,1.5,250,A063,Elops saurus,3
2000,TidalCreek,RT00542,20006533,0.6,250,A063,Elops saurus,1
2000,OpenWater,RO00016,20006573,1.5,500,A408,Etropus crossotus,1
2000,TidalCreek,RT00518,20006773,1.2,250,A408,Etropus crossotus,1
2000,TidalCreek,RT00531,20006453,2.4,250,A408,Etropus crossotus,1
2000,TidalCreek,RT00541,20006933,4.9,250,A408,Etropus crossotus,1
2000,TidalCreek,RT00542,20006533,0.6,250,A408,Etropus crossotus,1
2000,TidalCreek,RT00547,20006793,1.5,250,A408,Etropus crossotus,2
2000,TidalCreek,RT00557,20006393,0.9,250,A408,Etropus crossotus,3
2001,TidalCreek,RT01619,20017753,2.4,250,A408,Etropus crossotus,1
2002,OpenWater,RO026021,20027633,2.1,500,A408,Etropus crossotus,1
2002,OpenWater,RO026027,20027313,2.7,500,A408,Etropus crossotus,1
2002,TidalCreek,RT022164,20028073,2.7,250,A408,Etropus crossotus,7
2002,TidalCreek,RT022165,20027473,2.1,250,A408,Etropus crossotus,1
2004,TidalCreek,RT042067,20048691,1.8,250,A408,Etropus crossotus,2
2004,TidalCreek,RT042077,20048870,3,250,A408,Etropus crossotus,1
2004,TidalCreek,RT042088,20049070,2.4,250,A408,Etropus crossotus,1
2005,TidalCreek,RT052110,20058751,1.2,250,A408,Etropus crossotus,1
2005,TidalCreek,RT052112,20058770,3,250,A408,Etropus crossotus,1
2005,TidalCreek,RT052200,20058930,4,250,A408,Etropus crossotus,1
2006,OpenWater,RO06312,20068210,2.4,500,A408,Etropus crossotus,1
2006,OpenWater,RO06315,20068271,1.8,500,A408,Etropus crossotus,7
2006,TidalCreek,RT06014,20068691,1.8,250,A408,Etropus crossotus,1
2006,TidalCreek,RT06018,20068710,2.1,250,A408,Etropus crossotus,1
2006,TidalCreek,RT06036,20068970,1.8,250,A408,Etropus crossotus,1
2006,TidalCreek,RT06036,20068971,2.4,250,A408,Etropus crossotus,1
2006,TidalCreek,RT06037,20068990,1.2,250,A408,Etropus crossotus,1
2006,TidalCreek,RT06037,20068991,1.2,250,A408,Etropus crossotus,1
2007,OpenWater,RO07329,20079030,7,500,A408,Etropus crossotus,1
2007,TidalCreek,RT07042,20079370,1.8,250,A408,Etropus crossotus,1
2007,TidalCreek,RT07043,20079391,7,250,A408,Etropus crossotus,1
2008,TidalCreek,RT08084,20088831,2.1,250,A408,Etropus crossotus,1
2009,OpenWater,RO09368,20098470,4.6,500,A408,Etropus crossotus,1
2009,TidalCreek,RT09091,20098629,1,250,A408,Etropus crossotus,1
2009,TidalCreek,RT09094,20098669,1.2,250,A408,Etropus crossotus,2
2009,TidalCreek,RT09094,20098670,1.5,250,A408,Etropus crossotus,2
2009,TidalCreek,RT09103,20098769,4.3,250,A408,Etropus crossotus,1
2009,TidalCreek,RT09103,20098770,5.5,250,A408,Etropus crossotus,1
2009,TidalCreek,RT09108,20098809,2.4,250,A408,Etropus crossotus,1
2009,TidalCreek,RT09111,20098849,2.4,250,A408,Etropus crossotus,1
2010,OpenWater,RO10377,20108349,3,500,A408,Etropus crossotus,3
2011,OpenWater,RO11308,20118450,6.1,500,A408,Etropus crossotus,9
2011,OpenWater,RO11312,20118529,2.1,500,A408,Etropus crossotus,1
2011,TidalCreek,RT11006,20118710,3,250,A408,Etropus crossotus,2
2011,TidalCreek,RT11013,20118829,3,250,A408,Etropus crossotus,1
2011,TidalCreek,RT11013,20118830,5.8,250,A408,Etropus crossotus,1
2012,OpenWater,RO12316,20128064,0.9,500,A408,Etropus crossotus,3
2012,OpenWater,RO12321,20128165,8.5,500,A408,Etropus crossotus,1
2012,TidalCreek,RT12021,20128329,1.8,250,A408,Etropus crossotus,2
2012,TidalCreek,RT12024,20128370,,250,A408,Etropus crossotus,1
2012,TidalCreek,RT12026,20128410,1.8,250,A408,Etropus crossotus,1
2012,TidalCreek,RT12037,20128549,1.5,250,A408,Etropus crossotus,1
2012,TidalCreek,RT12037,20128550,1.8,250,A408,Etropus crossotus,1
2016,TidalCreek,RT16114,20168309,2.7,250,A408,Etropus crossotus,1
2017,OpenWater,RO17396,20178195,3.7,500,A408,Etropus crossotus,1
2017,OpenWater,RO17405,20178135,7.3,500,A408,Etropus crossotus,1
2017,TidalCreek,RT17143,20178349,2.1,250,A408,Etropus crossotus,2
1999,OpenWater,RO99305,19995433,10,500,A493,Gerreidae,1
1999,TidalCreek,RT99004,19996272,1.3,250,A493,Gerreidae,1
1999,TidalCreek,RT99004,19996273,1.3,250,A493,Gerreidae,1
1999,TidalCreek,RT99007,19996192,3.3,250,A493,Gerreidae,2
1999,TidalCreek,RT99007,19996193,3.3,250,A493,Gerreidae,1
1999,TidalCreek,RT99017,19995052,1.1,250,A493,Gerreidae,1
1999,TidalCreek,RT99022,19995552,2,250,A493,Gerreidae,2
1999,TidalCreek,RT99022,19995553,2,250,A493,Gerreidae,1
2000,OpenWater,RO00016,20006573,1.5,500,A493,Gerreidae,1
2000,TidalCreek,RT00517,20006075,2.4,250,A493,Gerreidae,1
2000,TidalCreek,RT00518,20006773,1.2,250,A493,Gerreidae,1
2000,TidalCreek,RT00525,20006695,4,250,A493,Gerreidae,2
2000,TidalCreek,RT00530,20006713,0.9,250,A493,Gerreidae,2
2000,TidalCreek,RT00530,20006715,0.9,250,A493,Gerreidae,11
2000,TidalCreek,RT00544,20006553,2.7,250,A493,Gerreidae,3
2000,TidalCreek,RT00547,20006793,1.5,250,A493,Gerreidae,14
