STATION_ID,SP_CODE,TAXON_NAME,COMMON_NAME,ABUND_AREA,TAX_FLAG,LEVEL
RT042061,A278,Cynoscion regalis,weakfish,7.246376991,,
RT042087,A278,Cynoscion regalis,weakfish,21.73913097,,
RT042193,A278,Cynoscion regalis,weakfish,7.246376991,,
RO046062,A278,Cynoscion regalis,weakfish,61.42951202,,
RO046064,A278,Cynoscion regalis,weakfish,25.36231899,,
RO046069,A278,Cynoscion regalis,weakfish,3.623188496,,
RO046076,A278,Cynoscion regalis,weakfish,21.73913097,,
RO046082,A278,Cynoscion regalis,weakfish,10.86956501,,
RT042068,A278,Cynoscion regalis,weakfish,7.246376991,,
RT042079,A278,Cynoscion regalis,weakfish,28.98550797,,
RO056091,A278,Cynoscion regalis,weakfish,28.98550701,,
RO056095,A278,Cynoscion regalis,weakfish,3.623188496,,
RO056099,A278,Cynoscion regalis,weakfish,3.623188496,,
RO056109,A278,Cynoscion regalis,weakfish,32.60869646,,
RO056111,A278,Cynoscion regalis,weakfish,50.72463655,,
RO056113,A278,Cynoscion regalis,weakfish,3.623188496,,
RO056115,A278,Cynoscion regalis,weakfish,7.246376991,,
RT052095,A278,Cynoscion regalis,weakfish,50.72463799,,
RT052097,A278,Cynoscion regalis,weakfish,14.49275398,,
RT052113,A278,Cynoscion regalis,weakfish,7.246376991,,
RT052115,A278,Cynoscion regalis,weakfish,28.98550701,,
RT052118,A278,Cynoscion regalis,weakfish,7.246376991,,
RT052201,A278,Cynoscion regalis,weakfish,7.246376991,,
RO056094,A278,Cynoscion regalis,weakfish,3.623188496,,
RO056096,A278,Cynoscion regalis,weakfish,57.97101307,,
RO056100,A278,Cynoscion regalis,weakfish,7.246376991,,
RO056110,A278,Cynoscion regalis,weakfish,21.73913097,,
RO056114,A278,Cynoscion regalis,weakfish,3.623188496,,
RT052094,A278,Cynoscion regalis,weakfish,14.49275398,,
RT052096,A278,Cynoscion regalis,weakfish,7.876496315,,
RT052098,A278,Cynoscion regalis,weakfish,7.246376991,,
RT052112,A278,Cynoscion regalis,weakfish,7.246376991,,
RO06301,A278,Cynoscion regalis,weakfish,3.623188496,,
RO06308,A278,Cynoscion regalis,weakfish,184.7826052,,
RO06310,A278,Cynoscion regalis,weakfish,25.36231899,,
RO06312,A278,Cynoscion regalis,weakfish,21.7391305,,
RO06317,A278,Cynoscion regalis,weakfish,18.115942,,
RT06006,A278,Cynoscion regalis,weakfish,7.246376991,,
RT06032,A278,Cynoscion regalis,weakfish,14.49275398,,
RO06305,A278,Cynoscion regalis,weakfish,18.115942,,
RO06313,A278,Cynoscion regalis,weakfish,18.115942,,
RO06314,A278,Cynoscion regalis,weakfish,3.623188496,,
RO06321,A278,Cynoscion regalis,weakfish,18.115942,,
RO06326,A278,Cynoscion regalis,weakfish,18.115942,,
RT06003,A278,Cynoscion regalis,weakfish,36.231884,,
RO07328,A278,Cynoscion regalis,weakfish,65.21739006,,
RO07331,A278,Cynoscion regalis,weakfish,3.938248158,,
RO07339,A278,Cynoscion regalis,weakfish,14.49275351,,
RT07040,A278,Cynoscion regalis,weakfish,8.234519005,,
RT07043,A278,Cynoscion regalis,weakfish,50.72463799,,
RT07048,A278,Cynoscion regalis,weakfish,14.49275398,,
RT07055,A278,Cynoscion regalis,weakfish,14.49275398,,
RO07330,A278,Cynoscion regalis,weakfish,7.246376991,,
RO07332,A278,Cynoscion regalis,weakfish,3.483834982,,
RO07338,A278,Cynoscion regalis,weakfish,7.246376991,,
RO07342,A278,Cynoscion regalis,weakfish,61.59420204,,
RT07065,A278,Cynoscion regalis,weakfish,28.98550797,,
RO08343,A278,Cynoscion regalis,weakfish,3.623188496,,
RO08347,A278,Cynoscion regalis,weakfish,3.623188496,,
RO08348,A278,Cynoscion regalis,weakfish,3.623188496,,
RO08355,A278,Cynoscion regalis,weakfish,28.98550701,,
RO08356,A278,Cynoscion regalis,weakfish,43.47826004,,
RT08078,A278,Cynoscion regalis,weakfish,7.246376991,,
RT08083,A278,Cynoscion regalis,weakfish,7.246376991,,
RT08088,A278,Cynoscion regalis,weakfish,43.47826004,,
RO08349,A278,Cynoscion regalis,weakfish,7.246376991,,
RO08357,A278,Cynoscion regalis,weakfish,57.97101307,,
RO09369,A278,Cynoscion regalis,weakfish,10.86956501,,
RO09359,A278,Cynoscion regalis,weakfish,7.246376991,,
RO09368,A278,Cynoscion regalis,weakfish,3.623188496,,
RO09371,A278,Cynoscion regalis,weakfish,7.246376991,,
RT09100,A278,Cynoscion regalis,weakfish,7.246376991,,
RT09103,A278,Cynoscion regalis,weakfish,43.47826004,,
RT09108,A278,Cynoscion regalis,weakfish,7.246376991,,
RO10375,A278,Cynoscion regalis,weakfish,18.115942,,
RO10379,A278,Cynoscion regalis,weakfish,18.11594248,,
RO10387,A278,Cynoscion regalis,weakfish,61.59420204,,
RO10390,A278,Cynoscion regalis,weakfish,3.623188496,,
RT10119,A278,Cynoscion regalis,weakfish,7.246376991,,
RO10380,A278,Cynoscion regalis,weakfish,3.623188496,,
RO10385,A278,Cynoscion regalis,weakfish,14.49275398,,
RO10392,A278,Cynoscion regalis,weakfish,3.623188496,,
RT10116,A278,Cynoscion regalis,weakfish,7.246376991,,
RT10137,A278,Cynoscion regalis,weakfish,7.246376991,,
RO11303,A278,Cynoscion regalis,weakfish,39.8550725,,
RO11304,A278,Cynoscion regalis,weakfish,18.115942,,
RO11307,A278,Cynoscion regalis,weakfish,3.623188496,,
RO11310,A278,Cynoscion regalis,weakfish,14.49275398,,
RO11314,A278,Cynoscion regalis,weakfish,7.246376991,,
RT11003,A278,Cynoscion regalis,weakfish,7.246376991,,
RT11010,A278,Cynoscion regalis,weakfish,7.246376991,,
RT11011,A278,Cynoscion regalis,weakfish,7.246376991,,
RO11301,A278,Cynoscion regalis,weakfish,18.11594248,,
RO11306,A278,Cynoscion regalis,weakfish,21.73913002,,
RO11308,A278,Cynoscion regalis,weakfish,7.246376991,,
RO11309,A278,Cynoscion regalis,weakfish,3.623188496,,
RO11312,A278,Cynoscion regalis,weakfish,3.623188496,,
RO11313,A278,Cynoscion regalis,weakfish,3.623188496,,
RT11006,A278,Cynoscion regalis,weakfish,7.246376991,,
RO12316,A278,Cynoscion regalis,weakfish,3.623188496,,
RO12317,A278,Cynoscion regalis,weakfish,14.49275351,,
RO12326,A278,Cynoscion regalis,weakfish,3.623188496,,
RO12329,A278,Cynoscion regalis,weakfish,25.36231899,,
RT12020,A278,Cynoscion regalis,weakfish,7.246376991,,
RT12034,A278,Cynoscion regalis,weakfish,14.49275398,,
RO12319,A278,Cynoscion regalis,weakfish,3.623188496,,
RO12320,A278,Cynoscion regalis,weakfish,10.86956501,,
RO12322,A278,Cynoscion regalis,weakfish,3.623188496,,
RT12023,A278,Cynoscion regalis,weakfish,43.47826195,,
RT12032,A278,Cynoscion regalis,weakfish,21.73913002,,
RO13338,A278,Cynoscion regalis,weakfish,3.623188496,,
RO13341,A278,Cynoscion regalis,weakfish,14.49275398,,
RO13342,A278,Cynoscion regalis,weakfish,25.36231899,,
RT13043,A278,Cynoscion regalis,weakfish,7.246376991,,
RT13049,A278,Cynoscion regalis,weakfish,14.49275398,,
RT13054,A278,Cynoscion regalis,weakfish,7.246376991,,
RT13055,A278,Cynoscion regalis,weakfish,14.49275398,,
RO13344,A278,Cynoscion regalis,weakfish,3.623188496,,
RT13040,A278,Cynoscion regalis,weakfish,14.49275398,,
RT13052,A278,Cynoscion regalis,weakfish,14.49275398,,
RO14347,A278,Cynoscion regalis,weakfish,253.6231842,,
RO14348,A278,Cynoscion regalis,weakfish,7.246376991,,
RO14350,A278,Cynoscion regalis,weakfish,3.774154663,,
RT14075,A278,Cynoscion regalis,weakfish,7.246376991,,
RT14078,A278,Cynoscion regalis,weakfish,21.73913097,,
RO14361,A278,Cynoscion regalis,weakfish,39.85507298,,
RT14087,A278,Cynoscion regalis,weakfish,7.246376991,,
RO15375,A278,Cynoscion regalis,weakfish,10.86956501,,
RO15368,A278,Cynoscion regalis,weakfish,3.623188496,,
RO16393,A278,Cynoscion regalis,weakfish,105.072464,,
RT16116,A278,Cynoscion regalis,weakfish,7.246376991,,
RO16394,A278,Cynoscion regalis,weakfish,3.623188496,,
RT16121,A278,Cynoscion regalis,weakfish,7.246376991,,
RT16135,A278,Cynoscion regalis,weakfish,28.98550701,,
RT16137,A278,Cynoscion regalis,weakfish,7.246376991,,
RO17403,A278,Cynoscion regalis,weakfish,7.246376991,,
RO17404,A278,Cynoscion regalis,weakfish,39.85507202,,
RO17408,A278,Cynoscion regalis,weakfish,3.623188496,,
RT17142,A278,Cynoscion regalis,weakfish,14.49275398,,
RO17409,A278,Cynoscion regalis,weakfish,3.623188496,,
RO18417,A278,Cynoscion regalis,weakfish,10.86956501,,
RO18419,A278,Cynoscion regalis,weakfish,3.623188496,,
RO18423,A278,Cynoscion regalis,weakfish,3.623188496,,
RO18425,A278,Cynoscion regalis,weakfish,65.21739197,,
RT18181,A278,Cynoscion regalis,weakfish,43.47826195,,
RO18418,A278,Cynoscion regalis,weakfish,3.623188496,,
RO18420,A278,Cynoscion regalis,weakfish,101.4492764,,
RO18422,A278,Cynoscion regalis,weakfish,65.21739006,,
RO18424,A278,Cynoscion regalis,weakfish,14.49275398,,
RO18426,A278,Cynoscion regalis,weakfish,76.08695793,,
RT18171,A278,Cynoscion regalis,weakfish,7.246376991,,
RT18183,A278,Cynoscion regalis,weakfish,7.246376991,,
RT18186,A278,Cynoscion regalis,weakfish,7.246376991,,
RT18188,A278,Cynoscion regalis,weakfish,43.47826195,,
RO046083,A283,Larimus fasciatus,banded drum,7.246376991,,
RO08357,A283,Larimus fasciatus,banded drum,3.623188496,,
RO99307,A284,Leiostomus xanthurus,spot,7.246376991,,
RO99312,A284,Leiostomus xanthurus,spot,25.36231852,,
RO99315,A284,Leiostomus xanthurus,spot,14.49275351,,
RO99317,A284,Leiostomus xanthurus,spot,18.115942,,
RO99320,A284,Leiostomus xanthurus,spot,3.623188496,,
RO99323,A284,Leiostomus xanthurus,spot,17.90281391,,
RO99324,A284,Leiostomus xanthurus,spot,57.97101593,,
RO99327,A284,Leiostomus xanthurus,spot,3.623188496,,
RO99330,A284,Leiostomus xanthurus,spot,10.86956549,,
RT99001,A284,Leiostomus xanthurus,spot,7.246376991,,
RT99003,A284,Leiostomus xanthurus,spot,355.072464,,
RT99005,A284,Leiostomus xanthurus,spot,14.49275398,,
RT99008,A284,Leiostomus xanthurus,spot,101.4492722,,
RT99013,A284,Leiostomus xanthurus,spot,188.4057999,,
RT99017,A284,Leiostomus xanthurus,spot,28.98550701,,
RT99019,A284,Leiostomus xanthurus,spot,57.97101593,,
RT99021,A284,Leiostomus xanthurus,spot,43.47826195,,
RT99022,A284,Leiostomus xanthurus,spot,28.98550701,,
RT99026,A284,Leiostomus xanthurus,spot,442.0289917,,
RT99027,A284,Leiostomus xanthurus,spot,79.71014404,,
RO99303,A284,Leiostomus xanthurus,spot,7.246376991,,
RO99309,A284,Leiostomus xanthurus,spot,7.246376991,,
RO99316,A284,Leiostomus xanthurus,spot,3.623188496,,
RO99318,A284,Leiostomus xanthurus,spot,3.623188496,,
RO99321,A284,Leiostomus xanthurus,spot,3.623188496,,
RT99004,A284,Leiostomus xanthurus,spot,65.21739197,,
RT99006,A284,Leiostomus xanthurus,spot,14.49275398,,
RT99007,A284,Leiostomus xanthurus,spot,28.98550701,,
RT99009,A284,Leiostomus xanthurus,spot,318.8405762,,
RT99010,A284,Leiostomus xanthurus,spot,28.98550797,,
RT99030,A284,Leiostomus xanthurus,spot,36.231884,,
RT99038,A284,Leiostomus xanthurus,spot,7.246376991,,
RT99039,A284,Leiostomus xanthurus,spot,21.73913097,,
RT99040,A284,Leiostomus xanthurus,spot,14.49275398,,
RO00007,A284,Leiostomus xanthurus,spot,7.246376991,,
RO00016,A284,Leiostomus xanthurus,spot,57.97101307,,
RO00033,A284,Leiostomus xanthurus,spot,3.623188496,,
RO00035,A284,Leiostomus xanthurus,spot,21.7391305,,
RO00045,A284,Leiostomus xanthurus,spot,7.246376991,,
RO00056,A284,Leiostomus xanthurus,spot,28.98550797,,
RO00058,A284,Leiostomus xanthurus,spot,108.695652,,
RT00503,A284,Leiostomus xanthurus,spot,173.9130497,,
RT00505,A284,Leiostomus xanthurus,spot,7.246376991,,
RT00518,A284,Leiostomus xanthurus,spot,173.9130487,,
RT00519,A284,Leiostomus xanthurus,spot,21.73913002,,
RT00523,A284,Leiostomus xanthurus,spot,86.95652199,,
RT00530,A284,Leiostomus xanthurus,spot,36.231884,,
RT00531,A284,Leiostomus xanthurus,spot,28.98550797,,
RT00542,A284,Leiostomus xanthurus,spot,134.8343697,,
RT00544,A284,Leiostomus xanthurus,spot,50.72463703,,
RT00547,A284,Leiostomus xanthurus,spot,181.1594124,,
RT00549,A284,Leiostomus xanthurus,spot,28.98550797,,
RT00557,A284,Leiostomus xanthurus,spot,50.72463799,,
RT00558,A284,Leiostomus xanthurus,spot,21.73913002,,
RO00006,A284,Leiostomus xanthurus,spot,86.95652008,,
RO00015,A284,Leiostomus xanthurus,spot,3.623188496,,
RO00019,A284,Leiostomus xanthurus,spot,177.536232,,
RO00057,A284,Leiostomus xanthurus,spot,3.623188496,,
RO00059,A284,Leiostomus xanthurus,spot,3.623188496,,
RT00501,A284,Leiostomus xanthurus,spot,7.246376991,,
RT00541,A284,Leiostomus xanthurus,spot,7.246376991,,
RT00546,A284,Leiostomus xanthurus,spot,21.73913002,,
RT00556,A284,Leiostomus xanthurus,spot,98.81422806,,
RO01108,A284,Leiostomus xanthurus,spot,7.246376991,,
RO01112,A284,Leiostomus xanthurus,spot,14.49275398,,
RO01113,A284,Leiostomus xanthurus,spot,83.33333254,,
RO01114,A284,Leiostomus xanthurus,spot,14.49275398,,
RO01117,A284,Leiostomus xanthurus,spot,21.7391305,,
RO01122,A284,Leiostomus xanthurus,spot,7.246376991,,
RO01125,A284,Leiostomus xanthurus,spot,10.86956501,,
RO01133,A284,Leiostomus xanthurus,spot,3.623188496,,
RO01146,A284,Leiostomus xanthurus,spot,7.246376991,,
RO01147,A284,Leiostomus xanthurus,spot,141.3043499,,
RO01164,A284,Leiostomus xanthurus,spot,21.73913002,,
RO01165,A284,Leiostomus xanthurus,spot,275.3623123,,
RT01602,A284,Leiostomus xanthurus,spot,188.4057999,,
RT01606,A284,Leiostomus xanthurus,spot,123.1884041,,
RT01645,A284,Leiostomus xanthurus,spot,7.246376991,,
RT01646,A284,Leiostomus xanthurus,spot,50.72463799,,
RT01653,A284,Leiostomus xanthurus,spot,7.246376991,,
RT01654,A284,Leiostomus xanthurus,spot,268.1159477,,
RT01655,A284,Leiostomus xanthurus,spot,7.246376991,,
RT01668,A284,Leiostomus xanthurus,spot,471.0144958,,
RO01110,A284,Leiostomus xanthurus,spot,3.623188496,,
RO01123,A284,Leiostomus xanthurus,spot,14.49275398,,
RO01124,A284,Leiostomus xanthurus,spot,11.81474495,,
RO01131,A284,Leiostomus xanthurus,spot,32.60869598,,
RO01132,A284,Leiostomus xanthurus,spot,130.4347839,,
RO01144,A284,Leiostomus xanthurus,spot,25.36231804,,
RO01145,A284,Leiostomus xanthurus,spot,65.21739006,,
RO01148,A284,Leiostomus xanthurus,spot,304.3478203,,
RO01162,A284,Leiostomus xanthurus,spot,3.623188496,,
RT01604,A284,Leiostomus xanthurus,spot,56.61231995,,
RT01619,A284,Leiostomus xanthurus,spot,21.73913002,,
RT01625,A284,Leiostomus xanthurus,spot,21.73913097,,
RT01642,A284,Leiostomus xanthurus,spot,14.49275398,,
RT01643,A284,Leiostomus xanthurus,spot,14.49275398,,
RT01647,A284,Leiostomus xanthurus,spot,398.5507202,,
RT01648,A284,Leiostomus xanthurus,spot,28.98550701,,
RT01649,A284,Leiostomus xanthurus,spot,21.73913002,,
RT01652,A284,Leiostomus xanthurus,spot,282.608696,,
RT01664,A284,Leiostomus xanthurus,spot,231.884058,,
RT01665,A284,Leiostomus xanthurus,spot,456.5217361,,
RO026004,A284,Leiostomus xanthurus,spot,3.623188496,,
RO026008,A284,Leiostomus xanthurus,spot,86.95652008,,
RO026010,A284,Leiostomus xanthurus,spot,25.36231852,,
RO026012,A284,Leiostomus xanthurus,spot,7.246376991,,
RO026018,A284,Leiostomus xanthurus,spot,7.246376991,,
RO026021,A284,Leiostomus xanthurus,spot,413.0434799,,
RO026023,A284,Leiostomus xanthurus,spot,18.115942,,
RO026024,A284,Leiostomus xanthurus,spot,3.623188496,,
RO026030,A284,Leiostomus xanthurus,spot,10.86956501,,
RO026151,A284,Leiostomus xanthurus,spot,3.623188496,,
RT022006,A284,Leiostomus xanthurus,spot,7.246376991,,
RT022007,A284,Leiostomus xanthurus,spot,14.49275398,,
RT022009,A284,Leiostomus xanthurus,spot,57.97101593,,
RT022016,A284,Leiostomus xanthurus,spot,57.97101402,,
RT022153,A284,Leiostomus xanthurus,spot,14.49275398,,
RT022155,A284,Leiostomus xanthurus,spot,7.246376991,,
RT022165,A284,Leiostomus xanthurus,spot,36.23188496,,
RO026002,A284,Leiostomus xanthurus,spot,7.246376991,,
RO026014,A284,Leiostomus xanthurus,spot,14.49275398,,
RO026020,A284,Leiostomus xanthurus,spot,14.49275351,,
RT022002,A284,Leiostomus xanthurus,spot,7.246376991,,
RT022004,A284,Leiostomus xanthurus,spot,14.49275398,,
RT022022,A284,Leiostomus xanthurus,spot,7.246376991,,
RT022156,A284,Leiostomus xanthurus,spot,7.246376991,,
RT022160,A284,Leiostomus xanthurus,spot,79.71014404,,
RT022162,A284,Leiostomus xanthurus,spot,7.246376991,,
RT022164,A284,Leiostomus xanthurus,spot,7.246376991,,
RO036031,A284,Leiostomus xanthurus,spot,7.246376991,,
RO036032,A284,Leiostomus xanthurus,spot,68.84057808,,
RO036035,A284,Leiostomus xanthurus,spot,297.1014404,,
RO036039,A284,Leiostomus xanthurus,spot,3.623188496,,
RO036040,A284,Leiostomus xanthurus,spot,3.623188496,,
RO036041,A284,Leiostomus xanthurus,spot,7.246376991,,
RO036042,A284,Leiostomus xanthurus,spot,21.7391305,,
RO036044,A284,Leiostomus xanthurus,spot,14.49275398,,
RO036047,A284,Leiostomus xanthurus,spot,3.552145481,,
RO036048,A284,Leiostomus xanthurus,spot,7.246376991,,
RO036050,A284,Leiostomus xanthurus,spot,39.85507202,,
RO036053,A284,Leiostomus xanthurus,spot,3.623188496,,
RO036056,A284,Leiostomus xanthurus,spot,3.623188496,,
RO036152,A284,Leiostomus xanthurus,spot,72.46376991,,
RO036153,A284,Leiostomus xanthurus,spot,18.11594248,,
RT032032,A284,Leiostomus xanthurus,spot,115.942028,,
RT032033,A284,Leiostomus xanthurus,spot,14.49275398,,
RT032035,A284,Leiostomus xanthurus,spot,43.47826004,,
RT032041,A284,Leiostomus xanthurus,spot,14.49275398,,
RT032050,A284,Leiostomus xanthurus,spot,28.98550797,,
RT032055,A284,Leiostomus xanthurus,spot,125.0862656,,
RT032057,A284,Leiostomus xanthurus,spot,398.5507355,,
RT032177,A284,Leiostomus xanthurus,spot,21.73913002,,
RT032179,A284,Leiostomus xanthurus,spot,144.9275322,,
RT032180,A284,Leiostomus xanthurus,spot,123.1884041,,
RT032187,A284,Leiostomus xanthurus,spot,362.3188324,,
RO036052,A284,Leiostomus xanthurus,spot,83.33333206,,
RO036054,A284,Leiostomus xanthurus,spot,3.623188496,,
RT032040,A284,Leiostomus xanthurus,spot,57.97101402,,
RT032046,A284,Leiostomus xanthurus,spot,21.73913002,,
RT032052,A284,Leiostomus xanthurus,spot,43.47826195,,
RT032060,A284,Leiostomus xanthurus,spot,94.20289803,,
RT032173,A284,Leiostomus xanthurus,spot,7.246376991,,
RT032174,A284,Leiostomus xanthurus,spot,14.49275398,,
RT032178,A284,Leiostomus xanthurus,spot,101.4492731,,
RT032190,A284,Leiostomus xanthurus,spot,45.89371872,,
RO046074,A284,Leiostomus xanthurus,spot,21.73913097,,
RO046075,A284,Leiostomus xanthurus,spot,3.623188496,,
RO046077,A284,Leiostomus xanthurus,spot,7.246376991,,
RO046079,A284,Leiostomus xanthurus,spot,38.51315117,,
RO046081,A284,Leiostomus xanthurus,spot,3.623188496,,
RO046083,A284,Leiostomus xanthurus,spot,7.246376991,,
RO046084,A284,Leiostomus xanthurus,spot,36.23188448,,
RO046085,A284,Leiostomus xanthurus,spot,54.347826,,
RO046087,A284,Leiostomus xanthurus,spot,3.623188496,,
RT042067,A284,Leiostomus xanthurus,spot,369.5652161,,
RT042069,A284,Leiostomus xanthurus,spot,28.98550797,,
RT042072,A284,Leiostomus xanthurus,spot,7.246376991,,
RT042074,A284,Leiostomus xanthurus,spot,21.73913097,,
RT042075,A284,Leiostomus xanthurus,spot,101.449276,,
RT042077,A284,Leiostomus xanthurus,spot,72.46376801,,
RT042080,A284,Leiostomus xanthurus,spot,369.5652084,,
RT042083,A284,Leiostomus xanthurus,spot,1079.710136,,
RT042086,A284,Leiostomus xanthurus,spot,21.73913002,,
RT042087,A284,Leiostomus xanthurus,spot,21.73913097,,
RT042089,A284,Leiostomus xanthurus,spot,94.20289803,,
RT042191,A284,Leiostomus xanthurus,spot,28.98550797,,
RT042193,A284,Leiostomus xanthurus,spot,28.98550701,,
RO046062,A284,Leiostomus xanthurus,spot,8.234519005,,
RO046064,A284,Leiostomus xanthurus,spot,14.49275351,,
RO046066,A284,Leiostomus xanthurus,spot,7.246376991,,
RO046068,A284,Leiostomus xanthurus,spot,7.246376991,,
