STATION_ID,DATE,MONTH,DAY,YEAR,STATION_TYPE,StationLat,StationLong,HUC_08,HUC_10,HUC_12,HUC_14,BIBI_CP,ERMQ,ERMQ_Metals_08,ERMQ_PAH_13,ERMQ_PCB_Total,ERMQ_Pest_02,Met_Total_08,PAH_Total_13,PCB_Total,DDT_Total,PBDE_Total_13,SiltClay,TOC_sediment,Entero_DHEC,FecalColiform_DHEC,NOx_DHEC,TKN_DHEC,TN_SCECAP,TP_DHEC,TP_SCECAP,TOC_Water_DHEC,Chl_a_DHEC
RO11312,6/30/2011,6,30,2011,OpenWater,32.63238,-80.26546,3050206,305020604,30502060405,3050205070030,3,0.021664029,0.062819019,0.001265937,0.000927361,0,113.6110001,32.31287003,0.166924998,0,0.056460001,66.33519745,4.725000143,0,2,0.044,,0,0.063000001,0.055500001,,7.74
RO11313,7/6/2011,7,6,2011,OpenWater,32.13101,-80.88721,3060110,306011003,30601100303,3050208110050,4,0.004657522,0.013940324,0,0.000257933,0,26.08240318,0,0.046428002,0,0,5.200507164,0.07,10.33333302,2,0,,0.189999998,0.050000001,0.041000001,,10.42
RO11314,6/16/2011,6,16,2011,OpenWater,32.5054,-80.54436,3050207,305020711,30502071104,3050208010060,3,0.003556276,0.010668829,0,0,0,17.60130882,0,0,0,0,2.440638542,0.064999999,6.666666508,0,0.086999997,,0.146500006,0.239999995,0.149000004,,6.43
RO11315,7/7/2011,7,7,2011,OpenWater,33.35576,-79.26485,3040206,304020610,30402061003,3040201170040,3,0.006970075,0.020638915,2.16422E-05,0.001889128,0,44.94959641,1.434880972,0.340043008,0,0.021342,5.885913372,0.239999995,31.66666603,17,0.200000003,0.219999999,0.804666638,0.079000004,0.078249998,,19.98
RO12316,7/24/2012,7,24,2012,OpenWater,32.77076,-79.92419,3050201,305020107,30502010707,3050201050020,3.5,0.05712197,0.102230117,0.041399837,0.009001955,0.002943254,198.8502655,781.1454468,1.62035203,0.271367997,0,96.90917206,4.174999952,30.75,26,0.085000001,0.209999993,0.2315,0.050999999,0.044500001,,3.53
RO12317,7/17/2012,7,17,2012,OpenWater,32.49754,-80.83031,3050208,305020806,30502080605,3050208090070,3.5,0.00683606,0.02331344,0.000132477,0.000928344,0,30.67425537,4.243849754,0.167102009,0,0,7.045502663,0.105,0,4,0,0.449999988,0.317999989,0.057999998,0.052000001,,4.21
RO12318,7/19/2012,7,19,2012,OpenWater,32.16965,-80.79361,3060110,306011003,30601100304,3050208110050,4.5,0.004473313,0.013261138,2.13226E-05,0.000993205,0,26.80064774,0.815348983,0.178776994,0,0.026815999,4.337701797,0.055,13.66666698,2,0,,,0.037,0.037,,2.72
RO12319,8/14/2012,8,14,2012,OpenWater,32.48461,-80.69112,3050208,305020805,30502080502,3050208100030,3,0.009963309,0.026866464,0.001420133,0.002897561,0.001414208,55.24989319,32.19988632,0.521561027,0.130389988,0,17.41527939,0.429999992,0,2,0.041000001,0.289999992,0.331,0.066,0.064999998,,8.43
RO12320,8/1/2012,8,1,2012,OpenWater,32.58255,-80.39455,3050206,305020603,30502060308,3050205060060,3,0.013450293,0.035883557,0.002313295,0.001421483,0.002122126,67.97705078,50.31333923,0.255867004,0.195659995,0,20.15120888,0.910000026,15.25,13,0.100000001,0.379999995,0.45933333,0.050000001,0.059749998,,14.28
RO12321,8/14/2012,8,14,2012,OpenWater,32.2864,-80.74681,3050208,305020806,30502080607,3050208110010,3.5,0.00407761,0.012153719,0,0.0006329,0,22.64233971,0,0.113922,0,0,3.563281059,0.085000001,0,0,0,0.319999993,0.319999993,0.032000002,0.048250001,,4.31
RO12322,8/14/2012,8,14,2012,OpenWater,32.36974,-80.68768,3050208,305020805,30502080501,3050208100040,4,0.019127717,0.045568019,0.006872003,0.001372695,0.00190615,85.38602448,113.9930573,0.247085005,0.175747007,0,32.45069122,1.219999969,12.75,4,0.027000001,0.239999995,0.234999999,0.057999998,0.061500002,,6.1
RO12323,8/1/2012,8,1,2012,OpenWater,32.53098,-80.38404,3050206,305020603,30502060308,3050205060070,2.5,0.003207315,0.009538389,0,0.000668439,0,17.19504929,0,0.120319001,0,0,0.4924981,0.045,5,2,0.02,,0.346500009,0.050999999,0.061500002,,9.6
RO12324,8/21/2012,8,21,2012,OpenWater,33.02762,-79.91059,3050201,305020107,30502010705,3050201050010,4,0.015704218,0.04683809,9.04292E-05,0.000755478,0.000132744,90.90419006,1.648972034,0.135986,0.012239,0,9.357301712,0.544999987,48.75,22,0,0.340000004,0.258249998,0,0.022500001,,5.39
RO12325,7/17/2012,7,17,2012,OpenWater,32.4146,-80.81,3050208,305020806,30502080605,3050208090070,4.5,0.007124594,0.020654352,0.000342591,0.001301772,0,37.5092926,7.551566124,0.234319001,0,0,9.045173645,0.204999998,0,0,,0.270000011,0.219999999,0.046,0.039333332,,3.48
RO12326,7/31/2012,7,31,2012,OpenWater,32.49484,-80.44276,3050207,305020710,30502071003,3050208040020,3.5,0.022621516,0.054090738,0.008229633,0.003205244,0,102.3354416,169.333252,0.576943994,0,0,40.78160858,1.144999981,0,0,0.046999998,,0.324999988,0.061000001,0.060333334,,7.73
RO12327,8/7/2012,8,7,2012,OpenWater,33.2732,-79.23777,3040207,304020702,30402070208,3040207040030,2.5,0.014380195,0.041185033,0.000635569,0.005838994,0.000771529,79.67218781,13.89825726,1.051018953,0.071134999,0,19.91028976,0.844999999,10,2,0.170000002,0,0.5625,0.052999999,0.039500002,,22.08
RO12328,7/25/2012,7,25,2012,OpenWater,32.78629,-80.09807,3050202,305020202,30502020202,3050202050070,3,0.009966034,0.0289023,0.000544046,0.000893833,0,54.51922226,13.09575367,0.160889998,0,0,25.7012825,0.305000007,67,13,0.026000001,0.379999995,0.461250007,0.064000003,0.064750001,,7.82
RO12329,7/18/2012,7,18,2012,OpenWater,32.12943,-80.83398,3060110,306011003,30601100304,3050208110050,3.5,0.004903558,0.0145636,4.87309E-05,0.000543089,0,28.78537941,1.264052987,0.097755998,0,0,5.294959545,0.150000006,10,0,,,0.159999996,0.044,0.044,,9.15
RO12330,7/31/2012,7,31,2012,OpenWater,32.52493,-80.5153,3050207,305020707,30502070706,3050208010070,3.5,0.014439058,0.042097602,0.000544811,0.001243633,0.000715206,83.85680389,12.81438446,0.223854005,0.065941997,0,30.56294632,1,10,4,0.140000001,,0.289999992,0.100000001,0.093333334,,5.33
RO13332,8/6/2013,8,6,2013,OpenWater,32.83359,-79.89724,3050201,305020104,30502010402,3050201080020,3,0.036951903,0.085203968,0.013655537,0.006392089,0.010649948,188.0490723,258.3791809,1.150575995,0.362681001,0,43.87188339,2.120000005,168,0,0.050000001,0.439999998,0.731333315,0.064000003,0.135000005,,2.96
RO13333,7/16/2013,7,16,2013,OpenWater,32.49486,-80.81934,3050208,305020806,30502080605,3050208090070,5,0.014181898,0.041214667,0.000819092,0,0,109.3474045,22.21891022,0,0,0,7.086613178,0.244999997,27.16666603,110,0.028000001,0.930000007,0.698666692,0.140000001,0.0955,,3.25
RO13334,7/24/2013,7,24,2013,OpenWater,32.28408,-80.67992,3050208,305020806,30502080608,3050208090110,5,0.011396934,0.034164414,1.6241E-05,0,0,95.38824463,0.33781302,0,0,0,2.481122017,0.07,0,0,0,0.479999989,0.479999989,0.028999999,0.095250003,,1.74
RO13335,7/16/2013,7,16,2013,OpenWater,32.50782,-80.6171,3050207,305020711,30502071102,3050208100010,4.5,0.015057052,0.045121945,3.02825E-05,0,0,127.3366852,0.776060998,0,0,0,3.110953331,0.315000013,0,2,0.119999997,0.75999999,1.356666684,0.068000004,0.066249996,,2.08
RO13336,8/6/2013,8,6,2013,OpenWater,32.88566,-79.84782,3050201,305020104,30502010402,3050201080020,3,0.025644355,0.076836191,5.57378E-05,5.03889E-05,0,139.3479919,1.402024984,0.00907,0,0,3.511180639,0.109999999,52.33333206,2,0.034000002,0.5,0.569333315,0.055,0.048500001,,3.48
RO13337,7/24/2013,7,24,2013,OpenWater,32.34791,-80.74706,3050208,305020806,30502080608,3050208090110,3.5,0.013883697,0.041639861,6.91019E-06,0,0,103.0333481,0.143731996,0,0,0,2.442171812,0.074999999,0,,0,0.319999993,0.314999998,0.037999999,0.043000001,,1.74
RO13338,7/24/2013,7,24,2013,OpenWater,32.40146,-80.70585,3050208,305020805,30502080501,3050208100040,2,0.028949507,0.082463764,0.002691682,8.62E-05,0,186.6065979,60.57016373,0.015516,0,0,49.22926331,1.290000021,6.833333492,33,0,0.629999995,0.55066669,0.085000001,0.067749999,,2.83
RO13339,7/31/2013,7,31,2013,OpenWater,33.07789,-79.45743,3050209,305020902,30502090202,3050202060010,5,0.021774685,0.064722568,0.000370144,0,0,152.9399567,10.93052578,0,0,0,22.11333656,0.814999998,39.83333206,17,0.032000002,0.230000004,0.507000029,0.026000001,0.0285,,3.77
RO13340,8/13/2013,8,13,2013,OpenWater,32.70184,-80.20341,3050206,305020604,30502060402,3050205070010,2.5,0.011542545,0.034616273,6.99212E-06,0,0,94.9178009,0.145436004,0,0,0,2.624264479,0.105,10,22,0,0,0.384750009,0.048999999,0.040750001,,3.17
RO13341,7/23/2013,7,23,2013,OpenWater,32.38428,-80.84552,3050208,305020806,30502080607,3050208090090,4,0.013654926,0.04084209,7.54995E-05,0,0,112.3378143,2.817802906,0,0,0,5.487299442,0.175000004,3.333333254,4.5,0,0.460000008,0.323333323,0.059999999,0.044500001,,3.49
RO13342,7/17/2013,7,17,2013,OpenWater,32.46141,-80.54639,3050207,305020711,30502071103,3050208100020,4,0.017148511,0.051223595,0.000136577,0,0,132.9971466,4.368547916,0,0,0,11.1210041,0.375,0,2,0.140000001,,0.494500011,0.061999999,0.057750002,,2.98
RO13343,7/30/2013,7,30,2013,OpenWater,33.29451,-79.27686,3040207,304020702,30402070208,3040207040030,2.5,0.018736977,0.055913795,0.000182852,0,0,142.4570465,4.96586895,0,0,0,10.15941811,0.454999998,16.66666603,11,0.119999997,1.5,1.357499957,0.100000001,0.083750002,,3.51
RO13344,8/6/2013,8,6,2013,OpenWater,32.76831,-79.87369,3050201,305020107,30502010707,3050202070020,4,0.014581771,0.043508939,0.000145458,0,0,119.9869232,4.424322128,0,0,0,4.487095833,0.114999998,3.333333254,94,0.028000001,0.5,0.540000021,0.159999996,0.058499999,,3.17
RO13345,7/23/2013,7,23,2013,OpenWater,32.20422,-80.80634,3060110,306011003,30601100301,3050208110030,4.5,0.016565649,0.049068797,0.000386554,0,0,131.9154816,11.33220768,0,0,0,12.23009968,0.379999995,3.333333254,2,0,0.829999983,0.510500014,0.050999999,0.032749999,,3.07
RO13346,7/17/2013,7,17,2013,OpenWater,32.46495,-80.44908,3050207,305020711,30502071104,3050208010070,4,0.028424079,0.085192434,4.91058E-05,0,0,225.8068237,0.941635013,0,0,0,4.300614357,0.124999996,356,0,0.140000001,0.519999981,0.575666666,0.059,0.055333335,,2.89
RO14347,7/22/2014,7,22,2014,OpenWater,33.2509,-79.22874,3040207,304020702,30402070208,3040207040040,2.5,0.019099915,0.053633511,0.000600239,0.009420394,0.006053199,101.2165909,13.03340626,1.695670962,0.206139997,0,39.61729431,1.694999993,10,17,0.119999997,0.389999986,0.600000024,0.027000001,0.03875,,9.44
RO14348,7/15/2014,7,15,2014,OpenWater,32.79925,-79.91892,3050201,305020107,30502010707,3050201050020,3.5,0.005688282,0.016838759,2.73513E-05,0.001453139,0,36.03419113,0.568906009,0.261565,0,0,2.346084118,0.059999999,0,6.800000191,0.039999999,,0.247999996,0.046999998,0.041999999,,3.37
RO14349,8/6/2014,8,6,2014,OpenWater,32.43698,-80.8175,3050208,305020806,30502080605,3050208090070,4,0.010529228,0.02993794,0.000832336,0.002377572,0,54.73295975,17.9759903,0.427962989,0,0,15.37260246,0.469999984,0,13,0,,0.264999986,0.057,0.053750001,,4.11
RO14350,7/30/2014,7,30,2014,OpenWater,32.30572,-80.65211,3050208,305020805,30502080503,3050208100050,2.5,0.008227774,0.024376042,0,0.002458244,0,38.47875595,0,0.442483991,0,0,1.736857295,0.105,2.5,2,,,0.180000007,0.055,0.041999999,,4.43
RO14351,7/29/2014,7,29,2014,OpenWater,32.55114,-80.62655,3050207,305020711,30502071101,3050208010060,3.5,0.025557576,0.076439202,0,0.0018682,0,96.41511536,0,0.336275995,0,0,23.65892982,0.444999993,13.66666698,0,0.046,,,0.072999999,0.072999999,,8.2
RO14352,7/15/2014,7,15,2014,OpenWater,32.95447,-79.92518,3050201,305020107,30502010705,3050201050010,2,0.004755158,0.014043143,1.55313E-05,0.001576744,0,33.65017319,0.323051989,0.283814013,0,0,2.324844122,0.045,41,49,0.064000003,0.129999995,0.295749992,0.041000001,0.04575,,3.36
RO14353,8/6/2014,8,6,2014,OpenWater,32.30412,-80.77348,3050208,305020806,30502080607,3050208110010,4.5,0.012142992,0.034266844,0.001082647,0.003222639,0,68.37223053,11.7054081,0.580074966,0,0,22.0193119,0.570000023,10.33333302,2,,,0.25999999,0.050000001,0.048250001,,4.67
RO14354,7/29/2014,7,29,2014,OpenWater,32.37339,-80.45091,3050210,305021001,30502100101,3050208100060,3,0.017419932,0.047886178,0.002183272,0.0030044,0.001800998,88.8939743,30.31347656,0.540791988,0.166051999,0,40.02128983,1.324999988,6.666666508,0,,,0.189999998,0.061999999,0.057999998,,21.52
RO14355,7/16/2014,7,16,2014,OpenWater,32.87833,-79.65501,3050209,305020902,30502090203,3050202060030,4,0.006770466,0.020140812,0,0.001364683,0,45.52571869,0,0.24564299,0,0,3.049309492,0.060000001,20.66666603,2,,,0.289999992,0.061999999,0.061250001,,4.73
RO14356,8/13/2014,8,13,2014,OpenWater,32.60152,-80.24154,3050206,305020604,30502060405,3050205070030,2.5,0.031667512,0.089571223,0.001492429,0.004501678,0.009773604,138.7898407,31.00156021,0.810302019,0.405149996,0,86.88574219,4.529999971,0,2,0,0.140000001,0.170000002,0.119999997,0.071333334,,4.61
RO14357,8/5/2014,8,5,2014,OpenWater,32.07727,-80.98048,3060109,306010903,30601090307,3060109060060,2,0.032867104,0.077522978,0.011263717,0.010622173,0.005788096,132.821106,185.1159821,1.911991,0.197111994,0,67.26456451,2.850000024,42,130,0.230000004,0.25,0.502499998,0.057,0.048749998,,3.36
RO14358,7/29/2014,7,29,2014,OpenWater,32.48375,-80.49557,3050207,305020711,30502071104,3050208100020,4,0.006265693,0.018618384,2.07607E-05,0.001159667,0,37.29791641,0.431822002,0.208739996,0,0,7.672254086,0.344999999,0,0,0,,0.338,0.044,0.059749998,,8.82
RO14359,7/22/2014,7,22,2014,OpenWater,33.39017,-79.23018,3040206,304020610,30402061003,3040206150030,1.5,0.034921709,0.093565509,0.003511353,0.009996983,0.016976178,180.6578369,47.16585922,1.799456954,0.763993979,0.240443006,95.55700684,4.319999933,41.33333206,170,0.059,0.879999995,0.834749997,0.086999997,0.066749997,,8.91
RO14360,7/15/2014,7,15,2014,OpenWater,32.82988,-80.007,3050201,305020106,30502010605,3050202040020,2,0.028166804,0.046328437,0.018078869,0.019388773,0.025480866,88.82777405,337.223877,3.489979029,0.947259009,0,11.09686089,0.560000002,27.66666603,170,0.109999999,0.360000014,0.536000013,0.5,0.337500006,,6.04
RO14361,8/5/2014,8,5,2014,OpenWater,32.14994,-80.86176,3060110,306011003,30601100303,3050208110050,4.5,0.011653473,0.034605891,0,0.0028362,0,65.60549927,0,0.510515988,0,0,18.46225739,0.675000012,6.666666508,4.5,0,0.170000002,0.219999999,0.050000001,0.04775,,3.94
RO15362,8/5/2015,8,5,2015,OpenWater,32.4904,-80.44873,3050207,305020710,30502071003,3050208040020,3.5,0.007374894,0.021102881,0.00035082,0.000407872,0.00160294,39.41358566,9.61314106,0.073417,0.065926,0,11.38441753,0.582000017,5,0,0,0.560000002,0.560000002,0.075000003,0.069666669,,10.25
RO15364,7/21/2015,7,21,2015,OpenWater,32.65675,-79.95752,3050202,305020202,30502020204,3050202070030,4,0.005266587,0.015348834,8.12845E-05,0.001227911,0.000661406,29.91190147,2.800107002,0.221023992,0.022523999,0,5.612595081,0.451000005,13.66666698,2,,0.449999988,0.430000007,0.054000001,0.054000001,,5.61
RO15365,8/18/2015,8,18,2015,OpenWater,33.84938,-78.54462,3040208,304020803,30402080303,3040207020120,4,0.00314688,0.009027393,0.000238797,0.000201628,0,19.76533318,6.922080994,0.036293,0,0,2.796945333,0.303000003,0,9.300000191,0.092,0.550000012,0.615999997,,0.057599999,,5.31
RO15366,7/8/2015,7,8,2015,OpenWater,32.27655,-80.74643,3050208,305020806,30502080607,3050208110010,5,0.002690961,0.007485806,0.000187514,0.001412361,0.000423289,14.6829958,2.028558969,0.254224986,0.014415,0,5.229335785,0.549000025,10,0,0,,0.49000001,0.045000002,0.048,,6.86
RO15367,8/4/2015,8,4,2015,OpenWater,32.48729,-80.58003,3050207,305020711,30502071102,3050208100010,4.5,0.011137069,0.032486692,0.000316127,0.000335289,0.001475586,47.26836777,9.705595016,0.060351998,0.061758,0,6.627589703,0.321999997,0,2,0.083999999,,0.488750011,0.072999999,0.061500002,,8.13
RO15368,8/11/2015,8,11,2015,OpenWater,32.58418,-80.57979,3050207,305020707,30502070706,3050208010060,2.5,0.030279033,0.069425389,0.005179872,0.012500405,0.045727476,101.7768478,143.4514465,2.250072956,2.356668949,0,74.43370819,7.179999828,10,4.5,0.086999997,0.639999986,0.612500012,0,0.064750001,,7.43
RO15369,7/7/2015,7,7,2015,OpenWater,32.35429,-80.77979,3050208,305020806,30502080608,3050208090110,4,0.004962811,0.014810461,5.4683E-06,0.000552689,0,20.14245224,0.137553498,0.099483997,0,0,3.870485783,0.114,0,0,,,0.540000021,0.046,0.050000001,,7.3
RO15370,7/8/2015,7,8,2015,OpenWater,32.29512,-80.68743,3050208,305020806,30502080608,3050208090110,4,0.007512645,0.022497453,2.29978E-06,0.000293967,0,25.76776314,0.063959502,0.052914001,0,0,2.567110062,0.991999984,0,0,,,0.5,,0.057599999,,3.73
RO15371,8/5/2015,8,5,2015,OpenWater,32.513,-80.66245,3050207,305020711,30502071102,3050208100010,3,0.005146383,0.014430352,0.000275283,0.001274811,0.001608447,28.53626442,8.410887718,0.229465991,0.062055998,0,9.129911423,0.344999999,6.666666508,0,0.052999999,0,0.331333339,0.119999997,0.09533333,,7.09
RO15372,7/21/2015,7,21,2015,OpenWater,32.85292,-79.93104,3050201,305020107,30502010707,3050201050020,4,0.006842449,0.017299071,0.001329261,0.004394467,0.002075677,31.04782295,34.82731628,0.791004002,0.112613,0,4.362675667,0.384000003,10,23,0.100000001,0.389999986,0.542500019,0.043000001,0.042750001,,3.75
RO15374,8/5/2015,8,5,2015,OpenWater,32.5124,-80.41068,3050207,305020710,30502071003,3050208040020,2,0.01763289,0.04702897,0.002937845,0.000709356,0.004028121,81.6390686,75.52700043,0.127683997,0.164471999,0,37.93809891,1.779999971,5,0,0,0.560000002,0.560000002,0.140000001,0.079999998,,9.69
RO15375,7/29/2015,7,29,2015,OpenWater,33.27006,-79.21889,3040207,304020702,30402070208,3040207040030,2,0.007429661,0.020378195,0.000427156,0.002769355,0.003481956,38.15317154,10.23686409,0.498483986,0.147754997,0,10.26486301,0.497999996,6.666666508,0,0,,0.601750016,0.052999999,0.068000004,,32.22
RO15376,7/22/2015,7,22,2015,OpenWater,32.66663,-80.23462,3050206,305020604,30502060402,3050205070010,2.5,0.037292629,0.094396703,0.003484283,0.010943228,0.041805312,148.7200012,82.71784973,1.969781041,1.819291115,0,94.20394897,5.46999979,0,2,0.032000002,0.449999988,0.453333348,0.075999998,0.055,,7.21
RO15377,7/7/2015,7,7,2015,OpenWater,32.07448,-80.90188,3060110,306011002,30601100202,3050208130030,3.5,0.004329839,0.012510808,0.00011047,0.001280117,0.000556722,23.29310226,3.25360918,0.230421007,0.018959001,0,7.721135139,0.335000008,10,4.5,0,0.75999999,0.560416639,0.064000003,0.057333332,,14.2
RO15378,8/5/2015,8,5,2015,OpenWater,32.50741,-80.54189,3050207,305020711,30502071104,3050208010060,5,0.010103635,0.029607365,0.000180737,0.000898111,0.001190327,41.8377037,5.273830891,0.161660001,0.046795998,0,7.400000095,0.976000011,0,0,0.061000001,0.439999998,0.499416679,0.093999997,0.061000001,,8.77
RO16379,8/16/2016,8,16,2016,OpenWater,33.17196,-79.30513,3050112,305011204,30501120403,3050112060030,2.5,0.00578458,0.016361369,7.19889E-05,0.000364389,0.003319364,32.49983215,2.648782969,0.065589994,0.11304,0,5.379994392,0.340000004,3.666666746,33,0,0.150000006,0.183333337,0.035,0.032666668,,11.33
RO16380,7/12/2016,7,12,2016,OpenWater,32.76602,-79.90154,3050201,305020107,30502010707,3050202070020,4,0.006715131,0.017845161,0.000863085,0.0005186,0.00333158,31.84071541,23.18385124,0.093347996,0.113456003,0,10.8216095,0.990999997,0,2,0.02,0.469999999,0.36133334,,0.052000001,,7.26
RO16381,7/19/2016,7,19,2016,OpenWater,32.52496,-80.84492,3050208,305020806,30502080605,3050208090070,3,0.011715839,0.034440305,1.81015E-05,0.001094167,0.002164105,52.89501572,0.644219041,0.196950004,0.073697999,0,2.034754515,0.133000001,,17,0,0.50999999,0.581499994,0.086000003,0.119000003,,
RO16382,7/20/2016,7,20,2016,OpenWater,32.19351,-80.79079,3060110,306011003,30601100301,3050208110030,4.5,0.006360814,0.01873244,0.000201055,0.000186283,0,31.04828072,6.330037117,0.033530999,0,0,8.751399994,1.639999986,10,2,0,,0.800000012,,0.074299999,,8.02
RO16383,8/10/2016,8,10,2016,OpenWater,32.45356,-80.6783,3050208,305020805,30502080502,3050208100030,3.5,0.01067116,0.028397936,0.001355006,0.001167894,0.005070692,52.66700745,34.68799591,0.210220993,0.172681004,0,17.9556942,0.583000004,6.666666508,11,,7,3.609999895,0.097000003,0.090750001,,7.45
RO16384,8/3/2016,8,3,2016,OpenWater,32.61003,-80.48389,3050207,305020710,30502071003,3050208040020,3,0.003400324,0.010198141,1.74226E-06,0,0,8.919932365,0.036238998,0,0,0,1.451160192,0.055,46.33333206,49,0.068999998,0.74000001,0.763499975,0.140000001,0.132499993,,4.48
RO16386,8/9/2016,8,9,2016,OpenWater,32.38619,-80.71347,3050208,305020805,30502080501,3050208100040,3.5,0.003230157,0.008782189,0.000169401,0,0.002532013,16.8967247,3.617527008,0,0.086227,0,2.339827776,0.061999999,32.33333206,4.5,,0,0.324999988,0.096000001,0.091499999,,6.03
RO16387,8/3/2016,8,3,2016,OpenWater,32.49326,-80.35004,3050206,305020603,30502060308,3050205060070,3.5,0.001876837,0.00563051,0,0,0,9.429041862,0,0,0,0,1.144937277,0.81099999,3.333333254,0,,0.349999994,0.409999996,0.059,0.046,,5.11
RO16388,7/13/2016,7,13,2016,OpenWater,32.60394,-80.17147,3050206,305020604,30502060404,3050205070040,4.5,0.008691317,0.023846582,0.000526522,0.000144067,0.005415049,35.29262924,14.63741779,0.025931999,0.184407994,0,13.12648296,0.488999993,0,7.800000191,0,1,0.512499988,,0.079999998,,5.4
RO16389,8/9/2016,8,9,2016,OpenWater,32.40058,-80.80132,3050208,305020806,30502080605,3050208090070,2.5,0.005957516,0.017851004,1.32579E-05,0,0,22.3130455,0.275765002,0,0,0,3.61427021,0.174999997,0,2,,0.25999999,0.409999996,0.064000003,0.059250001,,5.3
